,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,i1,i2,hl,nl
315,4446,3823,4091,3300,1252,983,1646,4814,866,297,1089,786,648,4945,2549,2848,1601,4735,679,4894,193,2820,1728,3810,4955,708,1128,125,10,238,1602,3885,1711,4234,3073,3883,3690,3238,4675,14,725,4971,4164,4836,181,1709,1088,2377,2280,2440,4128,2342,4722,1740,1008,3888,3102,3735,1253,3048,2274,4658,4245,3510,2988,4115,1933,18,4445,1037,1455,532,3740,807,1703,465,820,348,4124,4683,2210,2658,3905,772,1443,4143,2586,2116,1535,2599,3335,1621,2639,1404,2833,4926,4477,4642,4053,276,,4717,,
316,2274,2342,2988,3510,4642,2453,2551,4640,3590,2513,3432,2300,3045,1545,2637,1960,1764,3366,1752,193,3102,2730,266,3338,125,3018,296,3211,3996,115,1166,2632,989,4450,2161,2608,2813,4091,3081,40,1740,2444,700,1245,3966,41,82,2504,3820,2223,3719,459,1548,3730,4332,1464,483,741,2395,2811,3386,158,1600,1912,2732,2163,3183,279,2029,4069,3282,1708,1578,1597,4045,1755,1606,2050,4960,1087,4561,1460,1353,4444,4965,3125,4762,9,4932,531,1055,902,2359,732,809,3873,3974,1679,211,1970,,2499,,
317,4091,357,2848,769,361,4131,105,300,4110,2706,2311,1539,4970,2593,1755,251,3395,3565,4918,4776,3791,193,4793,3338,508,708,2336,1952,2376,4748,4247,85,1270,4461,2024,3782,1087,3935,3736,4867,655,4140,3564,532,284,1076,3175,3343,3107,2949,1169,2474,4683,4556,2468,192,1252,4005,983,272,3125,3652,366,3783,1231,116,4943,391,845,4745,3732,2304,565,4026,1823,4836,2294,2795,3949,2274,739,1041,1074,3122,3164,1670,741,1406,832,2988,4782,1287,2160,3685,2739,2562,3282,1646,3908,1219,,3203,,
318,1926,892,2637,2298,532,329,397,3408,302,2975,2136,3881,3335,4954,2179,4670,2924,852,4545,609,2274,3942,3795,1595,4888,705,416,1178,53,3206,489,2206,4760,3034,1740,3151,186,3923,2256,3095,112,2945,109,839,708,4581,3315,1492,896,1601,1129,3785,3078,4237,2342,37,4573,4734,4765,2430,2138,4658,3207,571,4373,2614,276,3165,2307,1578,2530,1171,768,2356,1240,2989,203,98,1212,2387,1431,3314,204,617,145,4968,4136,1554,2508,4396,3466,3584,1238,2480,308,4245,1550,4284,740,3435,,5006,,
319,647,1252,2549,2848,4918,4245,923,3459,112,2610,2207,4501,127,1636,134,3034,2931,4195,1457,3287,4143,1667,2957,4096,2499,50,4308,117,3685,1595,416,1190,1715,3519,673,1403,2999,953,4177,3225,1519,2607,1851,2940,3865,829,2342,828,1752,2646,1569,4018,3740,4017,37,3439,4270,3892,4106,815,252,4986,3731,458,4893,1632,2944,3522,301,3795,2756,4642,85,4035,415,1615,2843,740,4961,3775,4469,1824,507,4396,4954,4874,2987,2256,145,1646,2688,1923,2119,4760,3759,2034,516,916,4652,4493,,6654,,
320,297,4245,416,647,4836,2848,4014,437,3330,145,1041,109,94,2755,217,1761,2468,3370,117,62,784,3421,2274,1715,4455,3670,1519,2986,2024,1289,1351,1960,2430,673,3318,4203,2820,287,2470,554,69,4527,2903,371,2179,2291,1241,147,2703,2178,276,3335,4270,3077,127,2912,4983,1611,4803,1240,2105,3067,4261,4101,1369,1184,505,2280,4683,4190,182,357,3288,1628,3386,2139,677,1294,3393,3409,837,3337,171,3225,2610,3700,295,3175,359,4069,648,3985,3102,3602,831,513,2022,1357,2392,795,,800,,
321,4446,1,4783,4091,4177,647,4814,1955,866,297,648,4945,437,2549,2848,1357,2220,4894,3939,193,2820,4854,3704,1728,8,9,4918,4432,708,1053,3676,4708,4665,2949,2568,4092,2105,2608,411,4032,4760,673,1519,2256,2739,828,181,2283,2280,4954,3397,2663,4722,3258,4565,1740,2155,3102,3735,3685,1253,3048,2634,2274,4245,3510,1304,815,4270,1455,532,4691,4475,54,2122,3715,1362,588,780,4533,2996,266,2210,1720,2516,3905,772,4888,416,4434,284,544,2830,3335,4567,20,2182,754,3438,3314,,6276,,
322,740,3768,882,1522,2548,467,827,4637,1794,2853,1537,3665,1464,4661,2930,193,1172,2319,4844,1844,3067,3450,2454,3557,2722,3598,4457,2271,3154,238,307,2376,4961,4098,2666,2614,2377,708,647,4001,4525,4858,3313,2522,594,600,3770,2646,4461,58,4561,4252,4918,2199,1943,66,4342,4491,3798,4642,4778,4458,1765,4945,1572,1457,432,2408,2274,2409,4090,2407,2342,4683,3657,1618,1983,2949,276,1471,4675,4121,3518,3424,3338,3928,4473,4394,527,4876,2489,4516,4583,3441,4573,4828,4005,3888,4941,3229,,3203,,
323,1254,1281,4836,2274,3510,695,321,4683,2848,3083,4195,2773,63,80,645,1602,4091,1736,647,4177,4131,4128,4408,1116,2070,3237,1601,145,924,3424,361,4257,1178,3322,3533,1231,4029,3892,731,3258,750,2988,1455,4814,3417,4894,4411,85,508,352,3441,986,248,2468,682,1756,4084,1774,397,4053,4680,209,416,4986,1149,2503,3043,569,1113,203,990,499,4005,3783,827,4783,3565,894,741,165,648,2436,266,1475,2356,3757,2702,1521,3909,3300,2820,1126,2905,3732,4665,4645,1697,2990,3395,4149,,3203,,
324,4270,2639,882,1485,3510,1244,1894,4783,4098,2820,449,2549,3985,3083,772,2906,4683,3107,1200,4675,4091,2800,4393,2377,2274,183,4876,361,352,3342,1665,1474,217,750,4327,4335,1174,23,1646,300,1733,986,3463,1921,4479,360,4473,3446,24,1601,2342,3287,928,4446,2933,2088,2,2294,4106,3483,3372,4778,3522,145,1337,2726,4496,920,3519,4480,945,3977,1091,2523,668,337,4908,4342,1888,2848,1128,923,1173,3314,3935,4171,105,160,2912,3910,2989,855,2750,2284,4105,1308,4019,3496,874,616,,4717,,
325,648,4093,4918,2342,4533,754,2639,2691,4511,553,2447,2800,4778,731,4501,2389,1822,874,3467,203,2801,2832,1142,321,989,505,2949,1810,793,193,1313,4690,3862,3308,371,2842,1270,3001,4097,4012,1472,704,527,1128,4790,3262,483,820,570,3942,925,4704,2050,1178,4979,658,1241,4680,4257,1873,38,1126,3017,3048,3024,940,3333,3735,4481,4411,1762,1055,882,109,3198,1084,474,2522,4831,90,3684,140,181,4473,4396,4910,784,360,4086,1056,2732,1011,1921,3826,484,1871,1868,3905,4652,1951,,800,,
326,740,357,2756,3813,1646,4026,2549,4932,88,193,4493,3732,1288,4045,708,1343,2949,413,14,2246,669,4836,2674,181,2377,1740,3888,15,1736,1037,4270,3524,3715,807,4533,4831,1048,284,98,2200,979,23,3432,4754,3421,3018,361,1930,80,3019,1873,2499,3571,4520,3564,3854,1074,4843,1517,4916,4099,3652,145,2575,2102,3068,1611,3820,4745,4798,159,3011,239,45,3268,2447,3660,610,565,1456,3003,3519,4489,453,1287,2223,804,1464,4989,477,450,62,3261,83,225,1557,4960,3501,633,2531,,3184,,
327,3337,4005,4091,3782,4239,3096,4086,4776,80,2355,4675,983,708,908,145,1517,3885,945,1695,4302,4183,2949,593,3308,3312,4722,1252,4140,3928,3940,4902,3145,2,284,649,1091,1988,4194,55,1464,522,203,1343,4826,916,4970,2549,2682,1708,2409,193,1595,2978,2631,2770,3675,299,647,255,4961,3820,2301,3732,2749,3105,2359,58,4899,1217,2747,4310,4791,1224,2342,2289,2239,4888,4971,960,2874,238,2988,3146,4932,429,3472,1172,3111,79,3285,4512,1921,439,1474,3300,3565,3125,1085,3060,2501,,3203,,
328,4783,4091,647,708,2949,2105,3710,2342,2663,2718,2274,4245,4683,2454,284,1681,3421,3018,158,1190,4670,629,3564,1611,3768,3275,1244,945,2610,882,1055,391,3915,1708,2232,1460,3643,3262,2755,2514,116,3491,3027,935,1436,2251,4373,927,1119,4771,710,4044,3393,2501,3199,3098,2743,3958,4187,333,816,583,3835,505,654,738,4086,2301,3372,1034,3704,4177,3522,4521,652,3290,2484,2356,1818,1751,112,4691,4803,3510,1140,2543,2470,4737,1357,3386,2462,4298,387,4475,4572,2829,2612,4778,242,3905,,5180,,
329,818,1172,240,2274,1698,3612,2970,4453,674,1178,1921,442,1485,2221,4501,112,145,323,2835,4833,3859,4270,1880,2263,4793,708,416,1879,331,276,2160,8,927,98,4910,3282,1289,117,4457,4299,4086,2280,3817,4599,3410,391,266,2666,4823,2,2949,2188,4477,3976,807,1028,495,4115,175,2798,4659,2155,4637,4274,1174,1085,3421,3472,1155,4227,3094,361,1200,4096,1572,6,2773,4738,772,3445,4541,2858,467,1400,3561,4283,2872,4642,4091,1113,2355,3498,1994,3335,13,1270,166,3834,4839,989,,5010,,
330,4005,3102,900,989,14,2610,397,519,3519,648,2639,4955,3335,2957,4642,2970,4025,4270,3740,2614,516,4578,2274,4257,981,82,1178,4988,453,1782,465,882,3188,4918,2118,2547,1522,4814,411,2396,1711,732,361,1519,4481,2037,3510,740,2732,2549,4752,4911,4695,4069,2204,3732,3713,1446,2832,4639,708,1758,1548,1545,4349,3760,4284,2876,1714,20,251,557,3355,4096,38,2393,2993,922,3491,2194,1667,2782,2912,2500,794,1491,1844,3704,3660,1856,360,1138,674,4501,3271,956,1549,4683,205,3284,,1168,,
331,416,2155,4064,51,2015,4091,3282,3888,979,2988,505,112,4501,1690,1461,459,4270,2784,1177,4760,4096,4069,4128,1343,4754,3364,359,2256,2458,1698,4738,2885,1960,23,241,601,184,1456,3781,681,4839,804,2996,1715,794,1190,740,953,1007,2773,1736,2274,4332,166,4894,989,978,3424,361,2245,916,2191,2181,3895,172,4350,614,4305,1642,1647,1198,20,36,2616,923,4989,3078,2548,3341,4899,1681,4854,676,1184,4874,4086,240,2313,34,151,96,1600,1611,2377,191,3183,3258,4094,511,3624,,2499,,
332,2342,4642,4106,3564,1611,3233,459,80,4741,2136,2608,125,1281,2146,2536,516,2904,2049,2295,3670,1137,4297,3271,2553,1715,2750,1578,2506,3628,3018,4344,416,2796,646,1429,4986,2973,4890,1093,4005,3269,4459,1355,3604,4245,2139,2210,4640,1341,1184,4096,3905,1244,2470,4836,4767,4151,1708,3199,4499,112,4396,4458,4131,3165,3216,2632,3226,629,2526,20,3338,3643,3813,679,197,2773,2271,134,1724,53,4911,3501,983,2629,2678,3953,1970,1066,1953,2113,3794,4646,105,4193,3911,4983,4572,175,4887,,2499,,
333,4836,882,4642,1129,2639,2223,141,4005,4047,4783,1957,139,4098,2676,2828,2220,1519,193,2730,647,2200,3282,3046,1993,3802,646,4945,4623,1740,286,1821,4683,1029,2820,2421,701,2227,1353,2274,3715,3375,4396,3019,4640,3535,1945,2070,2646,917,361,2163,413,2755,4965,511,1611,3453,4226,2204,3753,2903,4450,660,2041,268,3424,450,297,1171,72,1651,1240,4639,3501,148,3942,4219,4177,4691,4927,2086,2548,836,938,2368,1578,740,453,262,2694,4902,54,855,2971,2452,804,1202,3369,9,4304,,2499,,
334,3102,4096,4961,1736,459,902,4793,2970,2639,2377,2988,3510,3307,4642,4177,4074,4106,23,4586,532,1224,361,1774,4091,3715,4005,3905,794,284,3939,2651,1178,1778,4245,108,137,4930,1690,425,4209,616,617,4126,2198,2352,421,3028,72,1373,3936,2310,2513,3040,109,4789,4661,2610,866,1731,2523,3107,2949,145,2105,2989,56,21,53,832,2320,803,4164,2843,1611,1116,3391,4270,3138,4888,3785,2076,71,2300,1748,2267,3472,4724,4572,4693,2633,1470,1746,2811,2801,266,1522,1602,2688,198,927,,6906,,
335,4091,3300,4336,2549,2848,193,1128,2949,3883,2256,4836,181,2377,3510,348,4888,284,3314,98,4926,107,2773,1731,4562,145,4767,1244,3207,2610,4240,3519,1169,56,3479,916,4299,1091,95,3282,1562,3483,892,2874,935,1595,381,2747,2792,598,3351,3511,277,2551,3237,4642,4411,1178,1252,2454,1826,45,4106,3439,1619,1357,4501,4128,437,1253,3066,3164,648,2709,160,3565,945,276,2294,2468,4918,4098,389,2852,4738,209,663,4963,2353,2510,4671,3072,927,2756,3372,4960,3763,2280,744,4923,2342,,3203,,
336,740,1646,2848,4093,708,2949,2377,2274,4445,4683,416,2599,4642,276,956,4573,3081,145,4098,329,4338,3601,51,1055,4757,3095,1600,3308,1494,1762,272,1030,2136,2714,1071,1752,855,1085,1828,3144,525,4840,3856,2444,1125,744,4506,4164,4501,4459,4302,2691,4590,1287,225,2990,2501,1632,2638,3862,3757,3432,804,553,301,2575,3314,2911,1229,1418,3625,1732,1572,3545,2549,2607,104,507,4049,4826,983,4386,2531,2614,4493,3818,668,2301,2769,173,1556,2342,3282,193,4778,288,3911,916,1537,1217,,3203,,
337,3263,648,4945,193,1605,4918,708,14,3102,4738,4245,3510,2988,4270,4533,1443,1621,2639,2530,276,361,2021,1588,2194,4715,645,1171,652,1580,1491,1667,1235,225,1857,2984,4960,3109,228,1597,3343,1246,2975,4961,4929,1240,114,4514,1229,1860,165,4535,571,1650,4428,2298,3183,2300,1476,2501,1671,1241,3071,2907,4870,1014,4836,2149,3971,1445,1089,870,3901,4197,4342,1407,4724,4790,2874,398,4955,1029,147,2315,2274,37,4520,2756,98,647,4698,4473,2377,1601,82,3063,2897,258,3035,4457,2911,,2683,,
338,647,193,2105,2256,181,2280,2342,2274,2996,772,3335,98,23,276,3421,3018,1062,1983,4848,3639,145,45,989,3952,2352,4778,262,1899,4940,3071,2885,4664,2394,3330,459,4302,1688,3337,2404,2523,691,4752,554,2894,2101,1474,2319,2300,3450,4625,4349,1991,4501,4265,1740,4762,2315,3732,3212,885,4270,1736,3965,3142,1145,1091,780,1087,2949,553,3126,284,2899,3406,3355,794,4869,1607,3856,2055,3885,2345,3472,2800,4650,2206,38,3506,177,2706,24,4479,4686,2861,4723,3725,897,4533,2313,4783,,2683,,
339,647,1984,648,4894,4093,708,4642,2921,309,3330,1178,138,3352,203,3314,4069,98,4134,2732,1357,187,193,3802,2025,2152,4446,2468,710,2533,4342,882,2511,3083,1523,2163,4501,276,4171,145,2347,2178,489,3535,4553,3654,40,3685,4074,4349,2194,4910,1028,532,3609,1860,4927,1485,4650,3224,2880,1517,416,2903,467,1400,3770,917,4573,3910,4565,2666,4603,3780,4533,395,2491,64,2970,262,3491,1171,2691,2207,565,2549,998,3917,2041,704,2368,2256,3367,4720,4469,4106,2975,2342,3337,1682,186,,5010,,
340,2639,1921,3459,4870,1178,107,125,80,1611,323,505,1736,4501,3064,647,648,4890,4005,4642,4888,3397,1740,1970,1749,262,145,553,2100,361,4778,3198,555,3335,4090,2138,4098,4226,2949,2251,4245,4961,3519,54,934,2274,1918,519,4836,4949,3660,1753,3238,925,1074,981,617,2872,3337,4284,4725,2666,4283,112,3503,2280,14,4639,217,2055,23,114,448,2342,920,2470,4645,2835,2256,2612,1791,4683,3019,1999,882,4183,1831,2232,3862,4793,3815,416,4147,660,116,4164,1091,2504,105,3300,3188,,800,,
341,193,708,1343,2674,17,4106,2470,3089,4342,3818,1952,4978,2975,3802,1922,2751,2070,2906,3849,2732,1050,2207,2792,1681,4084,803,3639,972,3910,882,2077,297,4272,276,2637,2522,203,4810,3935,3233,4642,152,4252,617,4481,2503,4270,3324,2780,827,1555,2295,4756,600,3792,4828,1238,2282,1697,1602,165,104,1636,2518,1175,2506,3780,1679,1330,692,979,1918,2833,1821,484,736,4479,135,2730,4450,1246,2691,2194,739,2224,1458,4670,1618,3977,1245,1539,2663,1278,4680,2549,713,839,740,459,780,,5010,,
342,2549,145,296,88,1984,4053,3651,4642,4005,126,639,465,2353,4887,2632,3535,983,3812,4071,3654,4665,3986,71,708,3533,925,3221,1198,648,3571,160,125,836,3165,909,1196,1836,4683,2832,998,4951,3237,2504,4874,2511,3770,1129,2533,3224,1602,320,2342,3715,4912,4881,4945,557,1178,2489,1868,100,978,4893,1139,3393,4392,3048,4088,2347,2296,2217,4110,908,1242,1313,4091,4494,2155,4106,2223,1151,2516,2063,2459,3282,119,554,4561,2685,2666,80,2422,1705,2250,357,432,437,2368,3905,1748,,590,,
343,3510,532,284,98,276,4028,3421,3424,145,38,1464,4989,1615,2088,4473,4457,1836,1178,4446,1200,4560,1601,209,2238,3133,708,663,2274,1445,832,193,1456,1984,1324,2300,604,214,1337,557,4490,647,4257,44,1494,3259,2058,3892,1855,1476,2732,148,3732,711,2854,3861,18,4765,1621,571,1531,3559,4659,1004,2905,2549,1205,2522,2280,1223,2773,4393,1921,4482,3575,3536,3780,4665,1545,4142,2375,2294,1821,3971,4789,2778,617,3768,234,261,2394,2025,2320,3164,3783,1122,85,1705,1944,1088,215,,3203,,
344,4683,2549,4918,297,432,2637,1460,1464,4091,2149,3497,2307,193,4989,4778,361,3928,4245,3367,3728,2342,4904,3813,3335,2447,2300,4675,740,2820,3424,3499,108,85,2516,3312,1642,4836,80,1812,1665,1184,2392,312,983,4382,1519,4960,472,2207,4847,1504,2848,1952,2773,3428,62,1667,870,2696,3409,4561,1074,2978,3085,892,621,4533,127,3018,329,4522,2387,369,1646,1181,4941,1404,1069,2824,4014,3736,1681,3918,1711,1597,300,1252,4111,3072,2575,3282,295,4895,1125,2531,4318,1564,1752,4814,1418,,2499,,
345,4091,357,983,2549,2848,4918,708,1205,2949,4880,413,839,1406,2377,586,4722,3685,4738,4245,3510,3740,4533,4683,3905,4888,416,2454,4642,1681,719,4635,1588,4106,3564,2470,1437,1611,1727,2468,3459,945,3226,112,2970,1270,3003,1169,1287,882,3607,2188,2531,4986,3565,2638,4940,3785,1091,192,1522,4943,3282,3802,4833,105,4874,2927,3337,114,2295,123,3295,935,1219,2311,1076,2680,3647,4966,3953,4590,3144,3611,1143,1751,3179,720,1411,507,4885,3996,3270,3039,4267,2421,3442,1458,4029,4783,1855,,335,,
346,4783,2848,708,4836,4128,4245,4683,284,41,112,989,882,1100,192,4943,536,569,388,2206,2949,1343,3459,45,4506,1809,3564,3198,1862,1609,4275,3958,1053,3355,2105,1712,413,163,42,4899,3258,1133,3455,719,1436,455,2088,1065,1209,3949,323,2530,2523,1812,4537,2336,4041,1023,3782,2538,4086,588,1357,4310,3480,4867,2221,216,337,586,816,3395,1951,2499,145,3005,1087,4035,2238,429,1683,2480,4149,4675,2990,4512,2225,2560,4344,4323,2577,2559,1409,3335,4005,3611,3661,3367,1698,3704,4384,,5006,,
347,708,112,4683,4128,258,1409,217,1611,416,145,532,3083,3670,3894,4836,3335,3908,297,629,4634,4373,2139,459,284,4194,2559,198,160,1317,4270,2142,109,2392,3704,1018,1628,2975,1776,3676,2179,4305,3314,4134,1953,1715,2251,4323,495,2256,3005,1548,3802,4876,2401,2077,51,2307,3962,4167,3165,711,4096,705,2342,917,63,2852,3043,184,4233,4507,1736,4104,1388,2210,3929,4005,4989,3355,437,2607,4990,2560,2610,3436,676,315,2750,2188,4565,99,261,2699,45,666,4833,2577,115,1630,1707,,3184,,
348,4783,740,4091,647,1653,1252,357,908,983,3813,1646,4814,3037,866,297,786,648,4945,437,4336,4782,2848,1357,4894,4932,5,3939,193,3732,3143,1728,3810,484,115,9,4918,708,125,1343,4275,3676,1602,4665,2949,4357,1711,1306,2608,14,673,1519,1904,4971,828,4164,4836,4867,181,548,1709,1088,3057,2377,4954,4382,2646,1131,2663,4722,4104,3127,3258,4565,1740,3888,3102,1722,4198,2281,1736,4738,2274,1940,4245,2912,4696,1278,3510,4115,1304,1854,4445,1037,4270,532,674,3740,3524,3715,1403,,335,,
349,4177,647,1252,357,2756,983,4945,2549,679,88,3939,193,3810,4955,4918,708,125,3165,2105,14,3763,548,2646,3888,2274,4245,4793,4270,674,3715,4533,4888,416,2639,98,4477,4642,276,4352,361,1930,4005,397,2740,4106,3564,1074,33,145,1611,2548,505,264,4338,788,3459,945,4086,565,112,2970,4069,1667,3519,53,453,1287,1464,262,4214,3602,4887,1782,205,4501,1578,4929,4457,621,2086,3802,1061,2394,2621,4332,2189,2376,1569,127,3940,116,3145,953,2829,664,3637,3289,894,4949,3647,,4987,,
350,532,1646,276,2105,3496,1357,459,4730,2342,1379,809,4961,3423,345,3102,3198,2142,744,794,784,2392,177,2454,577,4501,1115,1517,780,2849,1022,708,357,2377,866,3905,2101,2949,3345,484,4233,98,4064,427,3075,32,4207,2540,1395,361,4683,3164,14,4940,1162,2941,4039,1862,1330,4573,2372,855,193,1903,3142,4142,4489,249,1428,621,1304,3724,4789,945,3395,4337,3798,1176,204,2750,4447,3459,3885,4275,1398,1473,3735,4286,1334,3421,2215,2639,3753,2295,2800,205,832,495,1715,4535,4960,,7557,,
351,3314,112,731,4302,1143,4005,80,1602,4783,125,1485,2646,2401,4053,2499,172,2274,4683,4111,145,3201,427,4627,2523,960,3035,4106,416,4091,1993,4479,3165,4228,3287,2256,3083,928,4506,4301,3330,646,2138,1740,3175,3643,3109,453,4639,3551,2210,2165,4760,4573,4565,4245,708,303,882,1018,4983,4658,2146,2858,4836,4532,4392,1791,2697,3647,3107,4778,4902,3308,4210,2609,1133,2359,511,1198,4888,297,4635,2848,3995,3127,917,3600,4738,2248,3892,845,4637,1970,3986,2139,3989,4501,880,3319,3564,,3203,,
352,4446,708,4533,112,647,3227,4880,1178,3322,3640,1088,4674,3424,3320,2975,2355,125,2238,1464,1818,1324,18,3102,2897,3421,2176,236,4171,72,1517,50,1238,562,645,66,866,1707,42,1984,1601,1706,361,268,1636,4724,1304,583,3150,4918,4943,4720,4797,1970,1795,1631,532,4680,4642,3826,2063,3068,4106,1712,882,4683,2086,2639,284,1554,83,4989,1896,4118,2377,1149,147,130,4039,1951,1683,3335,750,4469,2170,4589,2468,3755,4783,1028,1048,946,3078,1476,3045,2820,2559,475,1918,4215,2937,,4717,,
353,708,4734,391,4270,4477,437,109,784,357,2468,160,2908,3571,4635,917,2105,2970,554,1091,3271,361,3888,3905,2949,3907,812,4880,3355,193,648,1578,239,198,4995,2924,953,4096,3820,2773,804,2849,130,2897,416,4106,3564,284,2250,62,3685,4501,2920,3150,983,3681,4887,2852,112,1287,558,1762,4215,3944,3314,2658,3078,1667,2848,56,2160,145,1270,1178,176,1517,2657,2189,1860,205,1020,4590,676,4564,4070,14,4064,225,2874,4167,2392,4112,2500,2454,3337,3908,276,796,3779,2050,2132,,800,,
355,4446,4783,740,812,647,1653,903,2218,648,2036,4945,437,4735,679,4894,5,6,193,3732,986,4045,3810,4491,4093,4955,4918,4432,708,125,238,3676,4708,2949,2105,2608,3710,14,2246,4164,4867,548,1088,2377,4382,2342,4722,4842,1740,267,3102,3685,15,1736,4096,3510,2988,37,4270,532,3715,780,3198,4533,465,1445,820,4124,266,2210,2658,3341,4888,1443,4143,1048,284,995,109,20,1404,2833,3083,4642,2911,23,922,276,3432,2355,4754,704,4481,793,268,2657,3018,803,248,2691,158,,332,,
356,4783,3300,908,983,4945,193,1567,3810,4491,4955,125,1602,2949,2105,1904,3888,2274,4658,1940,3510,4270,4118,4533,4124,4683,1443,3314,2639,979,2795,1531,276,24,4797,3421,361,803,2160,3019,1791,2396,4106,1254,4692,4534,1189,4049,505,3459,2462,1038,2536,3003,453,2741,2223,1332,62,4778,3602,1970,3308,4391,3631,2908,85,448,4791,1091,3915,3024,677,1485,2315,176,3282,4578,1129,3928,4302,1569,3862,300,3829,1379,3329,427,829,1822,1229,4804,4290,664,148,302,457,3647,4752,1752,172,,800,,
357,2903,4961,2251,502,1735,2612,416,2206,2998,1522,648,1241,361,882,3804,4005,831,1178,1204,3179,4128,4453,1633,989,1580,1790,4164,2732,2224,4579,370,4793,72,3928,1649,3103,2136,2422,3078,1774,242,238,1650,4854,2274,4245,3897,66,2501,36,4052,1087,2095,4101,4167,4390,2111,131,2394,4342,4836,1337,2280,4233,2610,248,12,4683,3455,625,3408,2616,2319,4384,3425,387,2887,1374,54,1831,4006,1520,1118,4677,4069,2022,4126,3335,4494,2232,282,3611,2191,1152,1214,181,3810,4656,4171,113,,1511,,
358,2645,1762,3643,183,894,1545,1004,744,3775,708,2355,3565,1080,3450,3820,4211,645,396,2037,588,184,3230,2949,4256,2294,3707,2911,51,593,2274,1478,1053,4929,711,4506,1421,2289,2499,2933,1007,855,2320,2851,882,2988,335,1353,3432,861,4960,173,4303,1202,284,2514,4131,361,1014,741,3078,2523,314,4986,1178,4899,956,80,1224,4064,4680,3704,2051,1205,3940,3472,1475,1096,2597,3593,3556,4767,1252,4637,3763,4783,1984,4945,373,4888,416,4766,2518,1100,4257,2530,4028,2745,4194,2431,6,,3203,,
359,4783,1089,2549,3175,2105,2663,2274,4270,2639,1404,2833,4642,23,4053,4670,2470,4789,3652,3891,505,4338,38,3459,1244,3226,112,1580,2536,453,882,4876,3261,1557,3371,4650,4391,3598,2638,861,3024,1184,383,2903,2439,4874,4171,1943,3337,1178,1475,117,4514,2392,184,3034,2884,3061,646,3654,3651,1418,3662,4665,3354,956,3837,3212,660,2933,4210,518,4696,4573,2795,2887,2586,647,3072,2756,1066,1612,2422,343,1201,617,430,2496,2945,3510,3565,1578,744,3121,1461,532,266,2798,3078,2968,276,,7449,,
360,4783,303,4642,4656,4760,4064,2210,4670,2970,2295,112,4961,4758,2513,647,2287,4091,2422,3282,4088,1519,1391,2468,1734,4086,2274,175,96,4302,3164,2165,3652,4366,3781,325,108,3612,4714,532,2377,1522,51,1461,744,1211,459,575,4585,3732,2139,960,4195,276,137,4888,935,1224,2608,687,171,260,2848,1630,42,720,1353,4573,3189,1823,4305,4683,1287,4194,3143,4342,4954,4171,2194,4658,2340,2355,2874,4245,4382,1556,3261,193,708,2256,267,1007,2835,495,3322,4433,3516,4514,3428,3565,3908,,3203,,
361,4783,740,647,786,2549,3704,708,3676,2819,1446,2105,14,4164,2377,3102,3189,4245,4533,4683,2658,284,3314,2639,4926,4642,279,276,4698,2355,719,3421,3018,361,1215,2356,1209,4199,4635,58,3424,2773,1683,2139,3636,1611,2853,2301,4941,112,57,1837,1430,882,225,3210,3908,3555,2179,3343,3435,2511,2273,1116,3785,4473,3259,3285,3271,4656,3337,4847,744,123,3841,676,2784,1753,1698,3108,4206,855,3835,571,2120,2849,4776,2350,251,4699,3094,4292,4593,956,3068,3109,508,2544,137,4040,1190,,2683,,
